Number,Sentence
16,장/NNP 노인__01/NNG 이/JKS 밭머리/NNG 에서/JKB 달구지__01/NNG 를/JKO 고치__01/VV 고/EC 있/VX 는데/EC ,/SP '/SS 딱__01/MAG !/SF
17,비즈니스/NNG 사회__07/NNG 에서/JKB 는/JX 특히/MAG 설명/NNG 이/JKS 중요__02/NNG 하/XSA ᆫ/ETM 역할/NNG 을/JKO 하/VV ᆫ다/EF ./SF
18,수련원/NNG 에서/JKB 의/JKG 기억/NNG 이/JKS 강렬/XR 하/XSA 게/EC 남/VV 아/EC 있/VX 지/EC 는/JX 않/VX 는다/EF ./SF
19,개__03/NNG 콘테스트/NNG 에서/JKB 심사__08/NNG 위원__01/NNG 들/XSN 이/JKS 그런/MM 시험__03/NNG 을/JKO 하/VV 아/EC 보/VX ᆫ다더군요/EF ./SF
20,멀리/MAG 어둠/NNG 속__01/NNG 에서/JKB 마치/MAG 밤하늘/NNG 의/JKG 별/NNG 처럼/JKB 띄엄띄엄/MAG 불빛/NNG 이/JKS 나타나/VV 았/EP 다/EF ./SF
21,그때/NNG 마/NNP 병장__03/NNG 이/JKS 뒤__01/NNG 에서/JKB 은기/NNP 의/JKG 소매__01/NNG 를/JKO 끌/VV 었/EP 다/EF ./SF
22,재봉틀/NNG 위__01/NNG 에서/JKB 인형__01/NNG 이/JKS 빙그레/MAG 웃/VV 고/EC 있/VX 다/EF ./SF
23,그/MM 속__01/NNG 에서/JKB 눈__01/NNG 에/JKB 띄__01/VV 게/EC 색__03/NNG 이/JKS 분명/XR 하/XSA ᆫ/ETM 책__01/NNG 세/MM 권/NNB ./SF
24,사계명/NNG 천도교/NNG 에서/JKB 교인__04/NNG 들/XSN 이/JKS 마땅히/MAG 지키__01/VV 어야/EC 하/VX ᆯ/ETM 네__02/MM 가지/NNB 계율__01/NNG ./SF
25,박/NNP 이/JKS 곁/NNG 에서/JKB 조심__02/NNG 스럽/XSA ᆫ/ETM 목소리/NNG 로/JKB 끼어들/VV 었/EP 다/EF ./SF
26,경험/NNG 상/XSN 이름자/NNG 에서/JKB 이런/MM 괘상/NNG 이/JKS 나오/VV 면/EC 결혼/NNG 관계__05/NNG 가/JKS 불행/NNG 하/XSA 다/EF ./SF
27,방청석/NNG 에서/JKB 사람/NNG 들/XSN 이/JKS 환호__04/NNG 를/JKO 하/VV 고/EC 있/VX 었/EP 다/EF ./SF
28,씨앗/NNG 에서/JKB 잎/NNG 과/JC 꽃__01/NNG 이/JKS 피__01/VV 기/ETN 시작__01/NNG 하/XSV 는/ETM 계절__02/NNG 을/JKO 의미/NNG 하/XSV ᆫ다/EF ./SF
29,백반/NNG 명반/NNG 백__07/NNG 보드/NNG 농구__07/NNG 에서/JKB 바스켓/NNG 이/JKS 달리__01/VV ᆫ/ETM 뒤쪽__01/NNG 의/JKG 널빤지/NNG ./SF
30,군정__02/NNG 2/SN 점령군/NNG 이/JKS 점령/NNG 지역__03/NNG 에서/JKB 임시__02/NNG 로/JKB 행하/VV 는/ETM 통치__03/NNG 행위/NNG ./SF
31,밖/NNG 에서/JKB 무슨/MM 일__01/NNG 이/JKS 생기/VV 었/EP 나/EC 보/VX 다/EC …/SE …/SE "/SS
32,아이__01/NNG 들/XSN 사이__01/NNG 에서/JKB 연신/MAG 웃음/NNG 이/JKS 터지/VV 었/EP 다/EF ./SF
33,한국/NNP 이/JKS 드디어/MAG 월드컵/NNG 축구__04/NNG 대회__02/NNG 본선__03/NNG 무대__06/NNG 에서/JKB 첫/MM 승리/NNG 를/JKO 거두/VV 었/EP 다/EF ./SF
34,불교/NNG 에서/JKB 는/JX 제행무상/NNG 이/JKS 기본/NNG 적/XSN 입장__04/NNG 으로/JKB 되__01/VV 어/EC 있/VX 다/EF ./SF
35,몇/MM 달__05/NNG 전__08/NNG 바로/MAG 이/MM 앞/NNG 동__15/NNB 에서/JKB 여학생/NNG 이/JKS 투신__01/NNG 을/JKO 하/VV 았/EP 다/EF ./SF
36,인공__01/NNG 호수__07/NNG 상공__03/NNG 에서/JKB 는/JX 여전히/MAG 불꽃__01/NNG 이/JKS 터지/VV 었/EP 다/EF ./SF
37,피아니스트/NNG 이지민/NNP 이/JKS 11/SN 일/NNB 오후__02/NNG 8/SN 시/NNB 금호/NNP 아트홀/NNG 에서/JKB 리사이틀/NNG 을/JKO 갖/VV 는다/EF ./SF
38,여기/NP 에서/JKB 전쟁/NNG 이/JKS 남기/VV ᆫ/ETM 교훈__02/NNG 은/JX 분명/XR 하/XSA 아/EC 지/VX ᆫ다/EF ./SF
39,무대__06/NNG 위__01/NNG 에서/JKB KBS/NNP 악단__03/NNG 이/JKS 죽/MAG 늘/VV 어서/EC 있/VX 다/EF ./SF
40,가령/MAG 공복__04/NNG 이/VCP ᆯ/ETM 때__01/NNG 는/JX 소변__01/NNG 에서/JKB 당__13/NNG 이/JKS 나오/VV 지/EC 않/VX 는다/EF ./SF
41,지윤/NNP 이/JKS 앉/VV 은/ETM 왼편/NNG 에서/JKB 도/JX 조사__30/NNG 가/JKS 진행__02/NNG 되/XSV 고/EC 있/VX 다/EF ./SF
42,바람__01/NNG 이/JKS 폐선__01/NNG 모서리__01/NNG 에서/JKB 휘파람/NNG 소리__01/NNG 를/JKO 내__02/VV 었/EP 다/EF ./SF
43,여기/NP 에서/JKB 대학__01/NNG 의/JKG 특이__01/NNG 하/XSA ᆫ/ETM 교육/NNG 의/JKG 기능__03/NNG 이/JKS 나타나/VV ᆫ다/EF ./SF
44,동물/NNG 중__04/NNB 에서/JKB 인간__01/NNG 만/JX 이/JKS 자살__01/NNG 을/JKO 하/VV ᆫ다/EF ./SF
45,단기__09/NNG 대응책/NNG 이/JKS 이/MM 자리__01/NNG 에서/JKB 논의__02/NNG 되/XSV 었/EP 다/EC "/SS 고/JKQ 밝히/VV 었/EP 다/EF ./SF
46,저쪽/NP 출입구/NNG 에서/JKB 영선/NNP 이/JKS 서성거리/VV 고/EC 있/VX 었/EP 다/EF ./SF
47,타석__02/NNG 에서/JKB 는/JX 이진영/NNP 이/JKS 돋보이/VV 었/EP 다/EF ./SF
48,그/MM 양반__03/NNG 이/JKS 뒷산/NNG 에서/JKB 밤나무/NNG 를/JKO 지키__01/VV 고/EC 있/VX 네/EF ./SF "/SS
49,그러나/MAJ 이__05/MM 유머/NNG 에서/JKB 는/JX 그것/NP 이/JKS 거꾸로/MAG 되__01/VV 어/EC 있/VX 다/EF ./SF
50,남편__01/NNG 이/JKS 그/MM 앞/NNG 에서/JKB 걸음/NNG 을/JKO 멈추/VV 었/EP 다/EF ./SF
51,인간__01/NNG 은/JX 그/MM 자신__01/NNG 이/JKS 우주__02/NNG 에서/JKB 고립__01/NNG 되/XSV 었/EP 다고/EC 느끼__02/VV 고/EC 있/VX 다/EF ./SF
52,이러/XR 하/XSA ᆫ/ETM 상황__02/NNG 에서/JKB 특히/MAG 한/NNP -/SS 중/NNP 국방장관/NNG 회담/NNG 이/JKS 눈길__01/NNG 을/JKO 끌/VV ᆫ다/EF ./SF
53,포커페이스/NNG 의/JKG 시선__03/NNG 이/JKS 한쪽/NNG 에서/JKB 경청__01/NNG 하/XSV 던/ETM 연출__02/NNG 을/JKO 슬쩍/MAG 훑/VV 었/EP 다/EF ./SF
54,민주__02/NNG 세력/NNG 이/JKS 선거__04/NNG 에서/JKB 승리/NNG 하/XSV ᆫ다는/ETM 보장/NNG 은/JX 어디/NP 에/JKB 도/JX 없/VA 었/EP 다/EF ./SF
55,소품__02/NNG 운반__02/NNG 트럭/NNG 이/JKS 내리막길/NNG 에서/JKB 뒤집히/VV ᆫ/ETM 것/NNB ./SF
56,과연__01/MAG 김대중/NNP 정부__08/NNG 에서/JKB 특정/NNG 지역__03/NNG 이나/JC 인맥/NNG 이/JKS 기승__02/NNG 을/JKO 부리__02/VV 고/EC 있/VX 는가/EF ./SF
57,마침내/MAG 이/MM 세상__01/NNG 에서/JKB 모든/MM 것/NNB 이/JKS 없/VA 어/EC 지/VX 어/EC 버리/VX 었/EP 다/EF ./SF
58,그날/NNG 밤__01/NNG 덕호/NNP 네/XSN 집__01/NNG 에서/JKB 는/JX 온/MM 집안__01/NNG 이/JKS 다/MAG 예배당/NNG 으로/JKB 가/VV 았/EP 다/EF ./SF
59,르네상스/NNG 회화__05/NNG 에서/JKB ᆫ/JX 삼각__01/NNG 형/XSN 이/JKS 전부/MAG 그림__01/NNG 속__01/NNG 에/JKB 들어오/VV 아/EC 있/VX 다/EF ./SF
60,홀__06/NNG 에서/JKB 윤/NNP 마담/NNG 이/JKS 다희/NNP 를/JKO 부르/VV 었/EP 다/EF ./SF
61,게이트/NNG 앞/NNG 에서/JKB 혁진/NNP 이/JKS 손__01/NNG 을/JKO 내밀/VV 었/EP 다/EF ./SF
62,남편__01/NNG 이/JKS 회사__04/NNG 에서/JKB 보너스/NNG 를/JKO 타__04/VV 았/EP 다/EF ./SF
63,한/MM 집__01/NNG 에서/JKB 가격__03/NNG 이/JKS 내리/VV 었/EP 다/EF ./SF
64,솔직히/MAG 요즘/NNG 처럼/JKB 직장__05/NNG 에서/JKB 혁신/NNG 이/JKS 강조__02/NNG 되/XSV ᆫ/ETM 적__03/NNB 도/JX 없/VA 었/EP 다/EF ./SF
65,토론__01/NNG :/SP 이/MM 소설__03/NNG 에서/JKB 는/JX 세대__02/NNG 간__10/NNB 의/JKG 갈등/NNG 이/JKS 나타나/VV 아/EC 있/VX 다/EF ./SF
66,베트남/NNP 에서/JKB 전쟁/NNG 의/JKG 총성/NNG 이/JKS 멈추/VV ᆫ/ETM 지__02/NNB 30/SN 여/XSN 년__02/NNB ./SF
67,그/MM 중__04/NNB 에서/JKB 도/JX 등기부/NNG 권리/NNG 분석__02/NNG 이/JKS 조금/MAG 더/MAG 이해__06/NNG 하/XSV 기/ETN 쉽/VA 다/EF ./SF
68,한/MM 놈/NNB 이/JKS 화톳불가/NNG 에서/JKB 썩__01/MAG 비켜나/VV 면서/EC 대꾸/NNG 하/XSV 았/EP 다/EF ./SF
69,복돌이/NNP 얼굴/NNG 이/JKS 엄마/NNG 어깨__01/NNG 위__01/NNG 에서/JKB 웃/VV 고/EC 있/VX 었/EP 습니다/EF ./SF
70,신발/NNG 한/MM 짝__01/NNG 이/JKS 조심스레/MAG 책꽂이/NNG 뒤__01/NNG 에서/JKB 소리__01/NNG 를/JKO 내__02/VV 었/EP 다/EF ./SF
71,고도__08/NNG 400/SN m/SL 부근__03/NNG 에서/JKB 는/JX 회나무/NNG ,/SP 회잎나무/NNG ,/SP 참빗살나무/NNG 등__05/NNB 이/JKS 많이/MAG 나타나/VV ᆫ다/EF ./SF
72,또/MAG 최근/NNG 걸프전/NNG 속__01/NNG 에서/JKB 는/JX 프랑스군/NNG 이/JKS 왜/MAG 이라크/NNP 까지/JX 공격__02/NNG 하/XSV 아야/EC 되__01/VV 는가/EF ?/SF
73,시엠립/NNP 에서/JKB 는/JX 크메르/NNP 청년/NNG 찬톤/NNP (/SS Chan/SL Ton/SL )/SS 이/JKS 마중/NNG 을/JKO 나오/VV 았/EP 다/EF ./SF
74,로마식/NNG 투기장/NNG 에서/JKB 정치가/NNG 들/XSN 이/JKS 싸우/VV 는/ETM 구경거리/NNG 에/JKB 유권자/NNG 들/XSN 은/JX 매혹/NNG 되/XSV ᆫ다/EF ./SF
75,비록/MAG 진실__02/NNG 이/JKS 도처/NNG 에서/JKB 은폐__02/NNG 되/XSV 어/EC 있/VX 다/EC 하/VV ᆯ지라도/EF ./SF
76,4/SN 천/NR 석__10/NNB 이/JKS 예매__02/NNG 에서/JKB 매진__03/NNG 되/XSV 는/ETM 이변__05/NNG 을/JKO 낳__01/VV 았/EP 다/EF ./SF
77,이__05/MM 미당/NNP 이/JKS 최근/NNG 어느/MM 시__13/NNG 낭송/NNG 모임__01/NNG 에서/JKB 이런/MM 인사말/NNG 을/JKO 하/VV 았/EP 다/EF ./SF
78,그리고/MAJ 가정__06/NNG 에서/JKB 는/JX 여성__01/NNG 이/JKS 아주/MAG 자유__03/NNG 스럽/XSA 다고/EC 하/VV ᄇ니다/EF ./SF
79,그래서/MAJ 자연__01/NNG 상태__01/NNG 에서/JKB 는/JX 기대__03/NNG 하/XSV 기/ETN 어렵/VA ᆫ/ETM 사회__07/NNG 이/VCP 다/EF ./SF
80,"/SS 누나/NNG 는/JX 7/SN 살/NNB 때__01/NNG 어떤/MM 세상__01/NNG 에서/JKB 살__01/VV 았/EP 어/EF ?/SF "/SS 라고/JKQ
81,도서관/NNG 내/NNB 에서/JKB 책__01/NNG 의/JKG 대출__03/NNG 요금__01/NNG 은/JX 받__01/VV 지/EC 않/VX 는다/EF ./SF
82,야구__02/NNG 메이저__88/NNG 리그__01/NNG 에서/JKB 승부__03/NNG 조작__02/NNG 이/JKS 벌어지__02/VV 면/EC 즉각/MAG 영구__01/NNG 추방__02/NNG 이/JKS 결정__01/NNG 되/XSV ᆫ다/EF ./SF
83,언제/NP 부터/JX 이/VCP ᆫ가/EC 아이__01/NNG 들/XSN 은/JX 놀이터/NNG 에서/JKB 놀/VV 지/EC 않/VX 았/EP 다/EF ./SF
84,신석주/NNP 는/JX 문득/MAG 민겸호/NNP 의/JKG 얼굴/NNG 에서/JKB 조바심__01/NNG 을/JKO 읽/VV 었/EP 다/EF ./SF
85,여자__02/NNG 귀신__01/NNG 은/JX 지서__02/NNG 앞/NNG 에서/JKB 걸음/NNG 을/JKO 멈추/VV 었/EP 습니다/EF ./SF
86,자급__01/NNG 자족/NNG 시대__02/NNG 알/VV 지/EF ?/SF "/SS "/SS 저/MM 앞/NNG 에서/JKB 얘기/NNG 하/XSV 았/EP 잖아/EF ./SF
87,“/SS 쟤/NP 산부인과/NNG 검사__03/NNG 에서/JKB 이상__05/NNG 있/VV 었/EP 대/EF ./SF ”/SS
88,이__05/MM 넥타이/NNG 는/JX 수제품/NNG 으로/JKB 우리나라/NNG 에서/JKB 는/JX 하나/NR 밖에/JX 없/VA 습니다/EF ./SF
89,갑자기/MAG 한/MM 집__01/NNG 에서/JKB 울음/NNG 소리__01/NNG 가/JKS 들리__03/VV 어/EC 오/VX 았/EP 습니다/EF ./SF
90,이것/NP 을/JKO 설화__05/NNG 세계__02/NNG 에서/JKB 는/JX 삼진상설화/NNP (/SS 三振桑說話/SH )/SS 이/VCP 라고/EC 하/VV ᆫ다/EF ./SF
91,대통령/NNG 취임사/NNG 나/JC 국무__02/NNG 회의__04/NNG 에서/JKB 는/JX 이런/MM 용어__02/NNG 를/JKO 쓰__03/VV 지/EC 않/VX 겠/EP 다/EF ./SF
92,고향__02/NNG 에서/JKB 결혼/NNG 하/XSV 고/EC 아이__01/NNG 를/JKO 낳__01/VV 았/EP 다/EF ./SF
93,사회__07/NNG 에서/JKB 는/JX 구경__01/NNG 하/XSV 기/ETN 조차/JX 힘들/VA ᆫ/ETM 식빵/NNG 이/VCP 었/EP 다/EF ./SF
94,가네마루/NNP 의/JKG 대답/NNG 은/JX 한국/NNP 에서/JKB 자주/MAG 듣__01/VV 던/ETM 소리__01/NNG 이/VCP 다/EF ./SF
95,나/NP 는/JX 그곳/NP 에서/JKB 오래/MAG 머무르/VV 지/EC 않/VX 았/EP 다/EF ./SF
96,하지만/MAJ 바로/MAG 다음__01/NNG 문장__02/NNG 에서/JKB 오르떼가/NNP 는/JX 이야기/NNG 를/JKO 끊/VV 어/EC 버리/VX 고/EC 말/VX ᆫ다/EF ./SF
97,그/MM 여자__02/NNG 는/JX 산밭/NNG 에서/JKB 혼자__01/NNG 서/JKS 일__01/NNG 을/JKO 하/VV 고/EC 있/VX 었/EP 다/EF ./SF
98,영호/NNP :/SP 그런/MM 의미/NNG 에서/JKB 가장__01/MAG 감명/NNG 받__01/VV 았/EP 던/ETM 작품__01/NNG 은/JX ?/SF
99,우리/NP 는/JX 잠시/MAG 그곳/NP 에서/JKB 그림__01/NNG 들/XSN 을/JKO 살펴보/VV 았/EP 다/EF ./SF
100,그/MM 옆/NNG 에서/JKB 최/NNP 의원__05/NNG 은/JX 말없이/MAG 혀__01/NNG 를/JKO 차__02/VV 기/ETN 만/JX 하/VX 았/EP 다/EF ./SF
101,"/SS ○/SO ○/SO 에서/JKB 말씀/NNG 드리__01/VV 겠/EP 습니다/EF ./SF
102,이/MM 사이음/NNG 은/JX 피아노__01/NNG 에서/JKB 는/JX 모두__01/NNG 가/JKS 검/VA 은/ETM 건반/NNG 이/VCP 다/EF ./SF
103,노마/NNP 는/JX 오늘/NNG 운동장/NNG 에서/JKB 방과__03/NNG 후__07/NNG 에/JKB 야구__02/NNG 시합__01/NNG 을/JKO 하/VV 았/EP 다/EF ./SF
104,나/NP 는/JX 하와이/NNP 에서/JKB 진정/MAG 용기__02/NNG 있/VV 는/ETM 인생__01/NNG 을/JKO 목격/NNG 하/XSV ᆫ/ETM 것/NNB 이/VCP 다/EF ./SF
105,호랑이/NNG 그럼/MAJ ,/SP 이/MM 세상__01/NNG 에서/JKB 가장__01/MAG 힘세/VA ᆫ/ETM 임금__01/NNG 님/XSN 이/VCP 지/EF ./SF
106,그러나/MAJ 어느/MM 세상__01/NNG 에서/JKB 나/JX 모반__03/NNG 은/JX 있/VV 기/ETN 마련/NNB 이/VCP ᆫ/ETM 것/NNB 이/VCP ᆫ가/EF ./SF
107,음력__02/NNG 7/SN 월/NNB 이/VCP 면/EC 농가__02/NNG 에서/JKB 는/JX 삼삼기/NNG 를/JKO 하/VV 았/EP 다/EF ./SF
108,경주/NNP 에서/JKB 보내/VV ᆫ/ETM 2/SN 박/NNB 3/SN 일/NNB !/SF
109,당연히__01/MAG 그/MM 집__01/NNG 에서/JKB 인기__01/NNG 가/JKS 있/VV 었/EP 다/EF ./SF
110,자민당/NNP 내/NNB 에서/JKB 파벌__01/NNG 에/JKB 속하__02/VV 지/EC 않/VX 은/ETM 의원__05/NNG 은/JX 15/SN 명/NNB 이/VCP 다/EF ./SF
111,지난밤/NNG 꿈__01/NNG 에서/JKB 예리/NNP 는/JX 존/NNP 을/JKO 보__01/VV 았/EP 다/EF ./SF
112,당숙/NNG 이/JKS 곁/NNG 에서/JKB 거들__01/VV 었/EP 다/EF ./SF
113,"/SS 일단/MAG 위층/NNG 에서/JKB 쉬__03/VV 시/EP ᄇ시오/EF ./SF
114,하루__01/NNG 종일__01/NNG 염소__01/NNG 울타리/NNG 곁/NNG 에서/JKB 놀/VV 았/EP 다/EF ./SF
115,에리히/NNP 아우에르바하/NNP 는/JX </SS 묘사/NNP >/SS 속__01/NNG 에서/JKB 이런/MM 글/NNG 을/JKO 쓰__01/VV 었/EP 다/EF ./SF
116,무엇/NP 이/VCP ᆫ가/EC 그녀/NP 의/JKG 가슴속/NNG 에서/JKB 갈가리/MAG 찢기__01/VV 어/EC 지/VX 어/EC 나가/VX 았/EP 다/EF ./SF
117,"/SS 동네/NNG 에서/JKB 는/JX 니/NP 보고/JKB 뺄갱이/NNG 새끼__02/NNG 이/VCP 라고/EC 카__88/VV 더라/EF ./SF "/SS
118,그래서/MAJ 이번__01/NNG 에/JKB 민주당/NNP 조사__30/NNG 위원회/NNG 에서/JKB 내/NP 가/JKS 얘기/NNG 하/XSV ᆫ/ETM 것/NNB 이/JKS 있/VV 다/EF ./SF
119,대한극장/NNP 옆/NNG 다방__02/NNG 에서/JKB 만나/VV 기/ETN 로/JKB 하/VX 았/EP 던/ETM 것/NNB 이/VCP 다/EF ./SF
120,"/SS 오후__02/NNG 에/JKB 외출/NNG 하/XSV 지/EC 말/VX 고/EC 집__01/NNG 에서/JKB 기다리/VV 어/EF ./SF "/SS
121,權/SH 전__08/MM 고문__09/NNG 은/JX 구치소/NNG 에서/JKB 약물__01/NNG 치료/NNG 를/JKO 받__01/VV 아/EC 오/VX 았/EP 다/EF ./SF
122,인간__01/NNG 의/JKG 세상__01/NNG 에서/JKB 불/XPN 공평__01/NNG 하/XSA 다는/ETM 것/NNB 은/JX 아무튼/MAG 나쁘__01/VA ᆫ/ETM 거/NNB 아니/VCN 야/EF ?/SF
123,저/NP 와/JKB 는/JX 벨기에/NNP 에서/JKB 처음/NNG 만나/VV 았었/EP 죠/EF ./SF
124,김/NNP 씨/NNB 와/JC 노랑머리/NNG 여자__02/NNG 옆/NNG 에서/JKB 또/MAG 누구/NP 이/VCP ᆫ가/EC 거들__01/VV 었/EP 다/EF ./SF
125,따라서/MAJ 어떤/MM 의미/NNG 에서/JKB 는/JX 종합/NNG 적/XSN 학문__02/NNG 의/JKG 성격__02/NNG 을/JKO 보이__02/VV 고/EC 있/VX 습니다/EF ./SF
126,극장/NNG 안__01/NNG 에서/JKB 도/JX 나/NP 는/JX 계속/MAG 그녀/NP 의/JKG 뒷모습/NNG 에/JKB 사로잡히/VV 어/EC 있/VX 었/EP 다/EF ./SF
127,그때/NNG 원소/NNP 에서/JKB 빨래/NNG 하/XSV 던/ETM 선비/NNP 가/JKS 보이__01/VV ᆫ다/EF ./SF
128,"/SS 눈__04/NNG 에서/JKB 넘어지/VV 시/EP 었/EP 는데/EC …/SE …/SE "/SS
129,형__01/NNG 의/JKG 문장__02/NNG 이/JKS 입/NNG 안__01/NNG 에서/JKB 자꾸/MAG 만/JX 맴돌/VV 았/EP 다/EF ./SF
130,대학__01/NNG 1/SN 학년/NNG 때__01/NNG 미팅/NNG 에서/JKB 만나/VV ᆫ/ETM 여자__02/NNG 이/VCP 었/EP 어요/EF ./SF
131,</SS 에델바이스/NNP >/SS 는/JX 바로/MAG 이/MM 영화__01/NNG 에서/JKB 불리__04/VV ᆫ/ETM 노래/NNG __01/VCP 다/EF ./SF
132,언제나/MAG 외롭/VA 어어라/EC 타향__01/NNG 에서/JKB 우으느은몸/NA
133,빛바래/VA ᆫ/ETM 초겨울/NNG 의/JKG 어스름/NNG 이/JKS 아파트/NNG 마당/NNG 에서/JKB 엉거주춤/MAG 하/XSV 고/EC 있/VX 었/EP 다/EF ./SF
134,집__01/NNG 에서/JKB 동화책/NNG 을/JKO 보/VV 았/EP 습니다/EF ./SF
135,이/NP 에/JKB 관하__02/VV 아서/EC 는/JX 제/XPN 6/SN 장__25/NNG 에서/JKB 취급/NNG 하/XSV 기/ETN 로/JKB 하/VX ᆫ다/EF ./SF
136,현대/NNG 생활/NNG 에서/JKB 는/JX 친구__02/NNG 가/JKS 따로/MAG 있/VV 는/ETM 것/NNB 이/JKC 아니/VCN 다/EF ./SF
137,가게/NNG 에서/JKB 물건/NNG 도/JX 자주/MAG 사/VV 아/EC 주/VX 고/EF ./SF "/SS
138,나/NP 는/JX 이곳/NP 에서/JKB 중앙당/NNG 에/JKB 공작원/NNG 으로/JKB 선발__03/NNG 되/XSV ᆯ/ETM 때__01/NNG 까지/JX 살__01/VV 았/EP 다/EF ./SF
139,아저씨/NNG 댁/NNG 에서/JKB 기르/VV 어/EC 주/VX 시/EP 어요/EF ./SF
140,대통령/NNG 앞/NNG 에서/JKB 도/JX 그런/MM 식__04/NNG 으로/JKB 브리핑/NNG 을/JKO 하/VV 는가/EF ?/SF
141,미국/NNP 에서/JKB 도/JX 의사__12/NNG 란/JX 상류/NNG 사회__07/NNG 이/VCP 라고/EC 하/VV ᄇ디다/EF ./SF
142,프랑스/NNP 의/JKG 어느/MM 국민학교/NNG 에서/JKB 학년/NNG 말__11/NNB 학예회/NNG 가/JKS 열리__02/VV 었/EP 다/EF ./SF
143,이/MM 점__10/NNG 에/JKB 대하__02/VV 아서/EC 는/JX 아래__01/NNG 에서/JKB 다시/MAG 이야기/NNG 되/XSV ᆯ/ETM 것/NNB 이/VCP 다/EF ./SF
144,최진실/NNP 의/JKG CF/SL 퇴조__02/NNG 기미__05/NNG 는/JX 방송__01/NNG 에서/JKB 도/JX 마찬가지/NNG 추세__03/NNG 를/JKO 보이__02/VV ᆫ다/EF ./SF
145,하지만/MAJ 자연보호/NNG 를/JKO 위하__01/VV 아/EC 금지__04/NNG 구역__04/NNG 에서/JKB 의/JKG 채취/NNG 는/JX 금물__05/NNG ./SF
146,■/SW 일본/NNP 에서/JKB 만나/VV ᆫ/ETM 감동__02/NNG 적/XSN 이/VCP ᆫ/ETM 코미디/NNG
147,격동__02/NNG 의/JKG 세월__02/NNG 속__01/NNG 에서/JKB 인간__01/NNG 의/JKG 무력감/NNG 을/JKO 실감/NNG 하/XSV 게/EC 되__01/VV ᆫ다/EF ./SF
148,얼마나/MAG 사랑__01/NNG 하/XSV 았/EP 으면/EC 세탁실/NNG 에서/JKB 그러/VV 었/EP 을까/EF ./SF
149,처음/NNG 에/JKB 는/JX 나/NP 의/JKG 쪽__05/NNB 에서/JKB 회사__04/NNG 를/JKO 그만두/VV 는/ETM 줄__04/NNB 로/JKB 착각__03/NNG 하/XSV ᆫ다/EF ./SF
150,또/MAJ 한/MM 동창__01/NNG 이/VCP ᆫ/ETM P/SL 는/JX 약간/MAG 가난__01/NNG 하/XSA ᆫ/ETM 가정__06/NNG 에서/JKB 자라__01/VV 았/EP 다/EF ./SF
